Match_ID,Player_Name,Team,Opposition,Runs,NotOut,Mins,BF,4s,6s,SR,Inns,Ground,Start Date,Match_Winner,Margin
T20I # 1186,N Khanna,Malta,Belgium,24,0,-,15,4,0,160,2,Marsa,10-Jul-21,Malta,0
T20I # 1186,Amar Sharma,Malta,Belgium,11,0,-,12,0,0,91.66,2,Marsa,10-Jul-21,Malta,0
T20I # 1186,Bilal Muhammad,Malta,Belgium,19*,1,-,9,2,1,211.11,2,Marsa,10-Jul-21,Malta,0
T20I # 1186,Waseem Abbas,Malta,Belgium,1,0,-,2,0,0,50,2,Marsa,10-Jul-21,Malta,0
T20I # 1186,A Bishnoi,Malta,Belgium,1,0,-,2,0,0,50,2,Marsa,10-Jul-21,Malta,0
T20I # 1185,LMP Simmons,West Indies,Australia,27,0,35,28,2,2,96.42,1,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,E Lewis,West Indies,Australia,0,0,8,2,0,0,0,1,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,CH Gayle,West Indies,Australia,4,0,19,10,1,0,40,1,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,SO Hetmyer,West Indies,Australia,20,0,51,25,1,0,80,1,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,N Pooran,West Indies,Australia,17,0,21,16,3,0,106.25,1,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,AD Russell,West Indies,Australia,51,0,41,28,3,5,182.14,1,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,FA Allen,West Indies,Australia,8*,1,21,8,0,0,100,1,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,DJ Bravo,West Indies,Australia,7*,1,3,3,0,1,233.33,1,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,OC McCoy,West Indies,Australia,DNB,NA,-,-,-,-,-,1,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,HR Walsh,West Indies,Australia,DNB,NA,-,-,-,-,-,1,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,FH Edwards,West Indies,Australia,DNB,NA,-,-,-,-,-,1,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,MS Wade,Australia,West Indies,33,0,22,14,1,3,235.71,2,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,AJ Finch,Australia,West Indies,4,0,7,5,0,0,80,2,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,MR Marsh,Australia,West Indies,51,0,53,31,5,2,164.51,2,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,JR Philippe,Australia,West Indies,1,0,8,4,0,0,25,2,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,MC Henriques,Australia,West Indies,16,0,12,8,0,2,200,2,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,BR McDermott,Australia,West Indies,2,0,12,6,0,0,33.33,2,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,DT Christian,Australia,West Indies,10,0,21,12,0,0,83.33,2,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,AC Agar,Australia,West Indies,1,0,7,5,0,0,20,2,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,MA Starc,Australia,West Indies,3,0,12,8,0,0,37.5,2,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,A Zampa,Australia,West Indies,1*,1,9,2,0,0,50,2,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1185,JR Hazlewood,Australia,West Indies,0,0,3,1,0,0,0,2,Gros Islet,9-Jul-21,West Indies,18 runs
T20I # 1184,Zeeshan Khan,Malta,Belgium,4,0,-,3,1,0,133.33,1,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,HS Gericke,Malta,Belgium,4,0,-,2,1,0,200,1,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,SSM Stanislaus,Malta,Belgium,35,0,-,42,3,1,83.33,1,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,B Arora,Malta,Belgium,0,0,-,1,0,0,0,1,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,Amar Sharma,Malta,Belgium,11,0,-,30,0,0,36.66,1,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,VP Thamotharam,Malta,Belgium,4,0,-,10,0,0,40,1,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,N Khanna,Malta,Belgium,2,0,-,4,0,0,50,1,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,Haroon Mughal,Malta,Belgium,1,0,-,4,0,0,25,1,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,Bilal Muhammad,Malta,Belgium,30*,1,-,14,2,2,214.28,1,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,Waseem Abbas,Malta,Belgium,8,0,-,6,0,1,133.33,1,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,A Bishnoi,Malta,Belgium,3*,1,-,4,0,0,75,1,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,Hadisullah Tarakhel,Belgium,Malta,11,0,-,6,1,1,183.33,2,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,Sazzad Hosen,Belgium,Malta,12,0,-,8,2,0,150,2,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,S Jamil,Belgium,Malta,0,0,-,3,0,0,0,2,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,B Niaz,Belgium,Malta,20*,1,-,53,0,0,37.73,2,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,Shaheryar Butt,Belgium,Malta,0,0,-,2,0,0,0,2,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,Mamoon Latif,Belgium,Malta,6,0,-,7,1,0,85.71,2,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,Saber Zakhil,Belgium,Malta,32,0,-,19,2,2,168.42,2,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,Sheraz Sheikh,Belgium,Malta,19*,1,-,14,3,0,135.71,2,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,Ashiqullah Said,Belgium,Malta,DNB,NA,-,-,-,-,-,2,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,Khalid Ahmadi,Belgium,Malta,DNB,NA,-,-,-,-,-,2,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1184,NSK Mehta,Belgium,Malta,DNB,NA,-,-,-,-,-,2,Marsa,9-Jul-21,Belgium,4 wickets
T20I # 1183,Zeeshan Khan,Malta,Belgium,2,0,-,3,0,0,66.66,1,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,HS Gericke,Malta,Belgium,6,0,-,8,0,0,75,1,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,SSM Stanislaus,Malta,Belgium,1,0,-,5,0,0,20,1,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,VP Thamotharam,Malta,Belgium,15,0,-,14,3,0,107.14,1,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,Amar Sharma,Malta,Belgium,1,0,-,4,0,0,25,1,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,B Arora,Malta,Belgium,3,0,-,13,0,0,23.07,1,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,N Khanna,Malta,Belgium,4,0,-,6,0,0,66.66,1,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,Ravinder Singh,Malta,Belgium,9,0,-,19,0,0,47.36,1,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,A Bishnoi,Malta,Belgium,0,0,-,1,0,0,0,1,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,Bilal Muhammad,Malta,Belgium,4,0,-,4,0,0,100,1,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,Waseem Abbas,Malta,Belgium,1*,1,-,1,0,0,100,1,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,Said Hakim,Belgium,Malta,6*,1,-,12,0,0,50,2,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,Hadisullah Tarakhel,Belgium,Malta,45*,1,-,21,6,3,214.28,2,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,Saber Zakhil,Belgium,Malta,DNB,NA,-,-,-,-,-,2,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,Mamoon Latif,Belgium,Malta,DNB,NA,-,-,-,-,-,2,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,S Jamil,Belgium,Malta,DNB,NA,-,-,-,-,-,2,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,NSK Mehta,Belgium,Malta,DNB,NA,-,-,-,-,-,2,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,B Niaz,Belgium,Malta,DNB,NA,-,-,-,-,-,2,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,Ashiqullah Said,Belgium,Malta,DNB,NA,-,-,-,-,-,2,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,Sheraz Sheikh,Belgium,Malta,DNB,NA,-,-,-,-,-,2,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,Khalid Ahmadi,Belgium,Malta,DNB,NA,-,-,-,-,-,2,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1183,Shaheryar Butt,Belgium,Malta,DNB,NA,-,-,-,-,-,2,Marsa,8-Jul-21,Belgium,10 wickets
T20I # 1182,Hadisullah Tarakhel,Belgium,Malta,8,0,-,8,1,0,100,1,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,Sazzad Hosen,Belgium,Malta,3,0,-,6,0,0,50,1,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,Muhammad Muneeb,Belgium,Malta,30,0,-,44,1,0,68.18,1,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,Wahidullah Usmani,Belgium,Malta,14,0,-,24,0,0,58.33,1,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,Shaheryar Butt,Belgium,Malta,12,0,-,19,0,0,63.15,1,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,Saber Zakhil,Belgium,Malta,0,0,-,2,0,0,0,1,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,Ashiqullah Said,Belgium,Malta,9,0,-,8,1,0,112.5,1,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,Khalid Ahmadi,Belgium,Malta,2,0,-,4,0,0,50,1,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,Murid Ekrami,Belgium,Malta,1,0,-,1,0,0,100,1,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,NSK Mehta,Belgium,Malta,0,0,-,1,0,0,0,1,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,S Jamil,Belgium,Malta,2*,1,-,3,0,0,66.66,1,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,Zeeshan Khan,Malta,Belgium,13,0,-,7,3,0,185.71,2,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,HS Gericke,Malta,Belgium,19,0,-,10,2,1,190,2,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,SSM Stanislaus,Malta,Belgium,7,0,-,11,0,0,63.63,2,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,VP Thamotharam,Malta,Belgium,1,0,-,2,0,0,50,2,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,B Arora,Malta,Belgium,20*,1,-,44,1,0,45.45,2,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,N Khanna,Malta,Belgium,35*,1,-,24,3,1,145.83,2,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,Waseem Abbas,Malta,Belgium,DNB,NA,-,-,-,-,-,2,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,Bilal Muhammad,Malta,Belgium,DNB,NA,-,-,-,-,-,2,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,Ravinder Singh,Malta,Belgium,DNB,NA,-,-,-,-,-,2,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,Amar Sharma,Malta,Belgium,DNB,NA,-,-,-,-,-,2,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1182,A Bishnoi,Malta,Belgium,DNB,NA,-,-,-,-,-,2,Marsa,8-Jul-21,Malta,6 wickets
T20I # 1181,T Bavuma,South Africa,West Indies,0,0,3,3,0,0,0,1,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,Q de Kock,South Africa,West Indies,60,0,77,42,4,2,142.85,1,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,AK Markram,South Africa,West Indies,70,0,86,48,3,4,145.83,1,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,DA Miller,South Africa,West Indies,18*,1,31,16,1,0,112.5,1,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,HE van der Dussen,South Africa,West Indies,1,0,7,2,0,0,50,1,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,PWA Mulder,South Africa,West Indies,9*,1,13,9,1,0,100,1,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,T Shamsi,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,L Ngidi,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,BC Fortuin,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,GF Linde,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,K Rabada,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,LMP Simmons,West Indies,South Africa,3,0,-,6,0,0,50,2,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,E Lewis,West Indies,South Africa,52,0,-,34,5,3,152.94,2,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,CH Gayle,West Indies,South Africa,11,0,-,9,0,1,122.22,2,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,SO Hetmyer,West Indies,South Africa,33,0,-,31,1,2,106.45,2,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,KA Pollard,West Indies,South Africa,13,0,-,15,0,1,86.66,2,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,AD Russell,West Indies,South Africa,0,0,-,1,0,0,0,2,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,N Pooran,West Indies,South Africa,20,0,-,14,0,2,142.85,2,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,DJ Bravo,West Indies,South Africa,1,0,-,2,0,0,50,2,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,AJ Hosein,West Indies,South Africa,2*,1,-,3,0,0,66.66,2,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,OC McCoy,West Indies,South Africa,1,0,-,3,0,0,33.33,2,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1181,FH Edwards,West Indies,South Africa,0*,1,-,3,0,0,0,2,"St George's",3-Jul-21,South Africa,25 runs
T20I # 1180,LMP Simmons,West Indies,South Africa,47,0,47,34,4,4,138.23,1,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,E Lewis,West Indies,South Africa,7,0,12,5,0,1,140,1,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,CH Gayle,West Indies,South Africa,5,0,7,8,1,0,62.5,1,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,SO Hetmyer,West Indies,South Africa,7,0,24,12,0,0,58.33,1,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,N Pooran,West Indies,South Africa,16,0,23,15,2,0,106.66,1,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,KA Pollard,West Indies,South Africa,51*,1,50,25,2,5,204,1,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,AD Russell,West Indies,South Africa,9,0,10,8,1,0,112.5,1,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,FA Allen,West Indies,South Africa,19*,1,25,13,2,1,146.15,1,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,FH Edwards,West Indies,South Africa,DNB,NA,-,-,-,-,-,1,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,DJ Bravo,West Indies,South Africa,DNB,NA,-,-,-,-,-,1,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,OC McCoy,West Indies,South Africa,DNB,NA,-,-,-,-,-,1,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,Q de Kock,South Africa,West Indies,60,0,98,43,6,2,139.53,2,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,RR Hendricks,South Africa,West Indies,2,0,10,4,0,0,50,2,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,T Bavuma,South Africa,West Indies,7,0,21,10,1,0,70,2,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,AK Markram,South Africa,West Indies,20,0,25,20,2,0,100,2,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,HE van der Dussen,South Africa,West Indies,6,0,10,7,0,0,85.71,2,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,DA Miller,South Africa,West Indies,12,0,15,9,0,1,133.33,2,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,GF Linde,South Africa,West Indies,6,0,12,6,1,0,100,2,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,K Rabada,South Africa,West Indies,16*,1,24,12,1,1,133.33,2,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,T Shamsi,South Africa,West Indies,0,0,3,2,0,0,0,2,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,L Ngidi,South Africa,West Indies,0,0,3,2,0,0,0,2,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1180,A Nortje,South Africa,West Indies,4*,1,9,6,0,0,66.66,2,"St George's",1-Jul-21,West Indies,21 runs
T20I # 1179,Q de Kock,South Africa,West Indies,72,0,87,51,5,2,141.17,1,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,RR Hendricks,South Africa,West Indies,17,0,21,11,3,0,154.54,1,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,T Bavuma,South Africa,West Indies,1,0,5,4,0,0,25,1,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,AK Markram,South Africa,West Indies,23,0,21,18,1,1,127.77,1,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,HE van der Dussen,South Africa,West Indies,32,0,55,24,2,1,133.33,1,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,DA Miller,South Africa,West Indies,2,0,4,2,0,0,100,1,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,GF Linde,South Africa,West Indies,0,0,5,4,0,0,0,1,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,K Rabada,South Africa,West Indies,4*,1,10,4,0,0,100,1,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,A Nortje,South Africa,West Indies,0,0,6,3,0,0,0,1,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,T Shamsi,South Africa,West Indies,0*,1,2,0,0,0,-,1,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,L Ngidi,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,E Lewis,West Indies,South Africa,27,0,40,21,2,1,128.57,2,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,LMP Simmons,West Indies,South Africa,22,0,35,22,1,1,100,2,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,JO Holder,West Indies,South Africa,16,0,18,11,1,1,145.45,2,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,SO Hetmyer,West Indies,South Africa,17,0,22,10,0,2,170,2,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,N Pooran,West Indies,South Africa,26,0,46,28,1,1,92.85,2,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,KA Pollard,West Indies,South Africa,1,0,6,2,0,0,50,2,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,AD Russell,West Indies,South Africa,25,0,23,16,0,3,156.25,2,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,FA Allen,West Indies,South Africa,14*,1,17,9,1,1,155.55,2,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,DJ Bravo,West Indies,South Africa,0*,1,7,1,0,0,0,2,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,K Sinclair,West Indies,South Africa,DNB,NA,-,-,-,-,-,2,"St George's",29-Jun-21,South Africa,1 run
T20I # 1179,OC McCoy,West Indies,South Africa,DNB,NA,-,-,-,-,-,2,"St George's",29-Jun-21,South Africa,1 run
T20I # 1178,RR Hendricks,South Africa,West Indies,42,0,48,30,5,1,140,1,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,Q de Kock,South Africa,West Indies,26,0,32,20,2,2,130,1,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,T Bavuma,South Africa,West Indies,46,0,55,33,5,1,139.39,1,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,DA Miller,South Africa,West Indies,11,0,17,10,1,0,110,1,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,HE van der Dussen,South Africa,West Indies,2,0,15,4,0,0,50,1,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,H Klaasen,South Africa,West Indies,10,0,28,11,0,0,90.9,1,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,GF Linde,South Africa,West Indies,3,0,6,3,0,0,100,1,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,K Rabada,South Africa,West Indies,7*,1,17,7,0,0,100,1,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,A Nortje,South Africa,West Indies,0*,1,2,2,0,0,0,1,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,T Shamsi,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,L Ngidi,South Africa,West Indies,DNB,NA,-,-,-,-,-,1,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,E Lewis,West Indies,South Africa,21,0,18,16,3,1,131.25,2,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,ADS Fletcher,West Indies,South Africa,35,0,82,36,2,1,97.22,2,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,CH Gayle,West Indies,South Africa,8,0,7,6,1,0,133.33,2,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,N Pooran,West Indies,South Africa,9,0,19,11,1,0,81.81,2,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,KA Pollard,West Indies,South Africa,1,0,7,4,0,0,25,2,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,AD Russell,West Indies,South Africa,5,0,4,4,1,0,125,2,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,JO Holder,West Indies,South Africa,20,0,31,20,0,1,100,2,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,FA Allen,West Indies,South Africa,34,0,19,12,0,5,283.33,2,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,DJ Bravo,West Indies,South Africa,10,0,9,6,2,0,166.66,2,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,OC McCoy,West Indies,South Africa,1*,1,11,5,0,0,20,2,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1178,K Sinclair,West Indies,South Africa,0*,1,1,1,0,0,0,2,"St George's",27-Jun-21,South Africa,16 runs
T20I # 1177,H Lakov,Bulgaria,Romania,12,0,-,11,1,1,109.09,1,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,Sulaiman Ali,Bulgaria,Romania,21,0,-,19,1,1,110.52,1,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,IA De Silva,Bulgaria,Romania,6,0,-,17,1,0,35.29,1,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,Bakhtiar Tahiri,Bulgaria,Romania,12,0,-,14,1,0,85.71,1,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,P Mishra,Bulgaria,Romania,4,0,-,12,0,0,33.33,1,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,"KC D'Souza",Bulgaria,Romania,20,0,-,9,2,2,222.22,1,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,J Albin,Bulgaria,Romania,18*,1,-,23,1,1,78.26,1,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,B Ivanov,Bulgaria,Romania,0,0,-,0,0,0,-,1,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,D Nikolov,Bulgaria,Romania,3,0,-,7,0,0,42.85,1,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,H Ivanov,Bulgaria,Romania,0,0,-,2,0,0,0,1,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,RB Patel,Bulgaria,Romania,2*,1,-,6,0,0,33.33,1,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,Taranjeet Singh,Romania,Bulgaria,39,0,-,16,6,2,243.75,2,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,R Satheesan,Romania,Bulgaria,22,0,-,11,2,2,200,2,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,G Manan,Romania,Bulgaria,27,0,-,14,1,3,192.85,2,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,S Thakur,Romania,Bulgaria,18*,1,-,20,2,0,90,2,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,P Florin,Romania,Bulgaria,2*,1,-,1,0,0,200,2,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,Aftab Kayani,Romania,Bulgaria,DNB,NA,-,-,-,-,-,2,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,S Periyalwar,Romania,Bulgaria,DNB,NA,-,-,-,-,-,2,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,S Nadigotla,Romania,Bulgaria,DNB,NA,-,-,-,-,-,2,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,Sami Ullah,Romania,Bulgaria,DNB,NA,-,-,-,-,-,2,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,S Vashisht,Romania,Bulgaria,DNB,NA,-,-,-,-,-,2,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1177,V Saini,Romania,Bulgaria,DNB,NA,-,-,-,-,-,2,Sofia,27-Jun-21,Romania,7 wickets
T20I # 1176,RR Hendricks,South Africa,West Indies,17,0,18,11,2,1,154.54,1,"St George's",26-Jun-21,West Indies,8 wickets
T20I # 1176,Q de Kock,South Africa,West Indies,37,0,33,24,2,2,154.16,1,"St George's",26-Jun-21,West Indies,8 wickets
T20I # 1176,T Bavuma,South Africa,West Indies,22,0,39,20,3,0,110,1,"St George's",26-Jun-21,West Indies,8 wickets
T20I # 1176,HE van der Dussen,South Africa,West Indies,56*,1,68,38,4,2,147.36,1,"St George's",26-Jun-21,West Indies,8 wickets
T20I # 1176,H Klaasen,South Africa,West Indies,7,0,16,12,0,0,58.33,1,"St George's",26-Jun-21,West Indies,8 wickets
T20I # 1176,DA Miller,South Africa,West Indies,9,0,20,11,0,0,81.81,1,"St George's",26-Jun-21,West Indies,8 wickets
T20I # 1176,GF Linde,South Africa,West Indies,0,0,2,1,0,0,0,1,"St George's",26-Jun-21,West Indies,8 wickets
